"SourceFile","GPSLatitude","GPSLongitude","DateTimeOriginal","country"
"D:/Backup photos Lily 2023_04_29/Camera/IMG_20220619_101000.jpg",38.6199319722222,34.86417,"2022:06:18 15:37:39","Turkey"
"D:/Backup photos Lily 2023_04_29/Camera/IMG_20220619_101015.jpg",38.619931,34.864234,"2022:06:18 15:39:26","Turkey"
"D:/Backup photos Lily 2023_04_29/Camera/IMG_20220619_101037.jpg",38.6353129722222,34.890224,"2022:06:18 16:14:06","Turkey"
"D:/Backup photos Lily 2023_04_29/Camera/IMG_20220619_101107.jpg",38.635061,34.890725,"2022:06:18 16:20:13","Turkey"
"D:/Backup photos Lily 2023_04_29/Camera/IMG_20220619_101318.jpg",38.6796939722222,34.861705,"2022:06:19 04:53:51","Turkey"
"D:/Backup photos Lily 2023_04_29/Camera/IMG_20220619_134918.jpg",38.6416839722222,34.8332029722222,"2022:06:19 13:49:20","Turkey"
"D:/Backup photos Lily 2023_04_29/Camera/IMG_20220619_135004.jpg",38.641907,34.8331119722222,"2022:06:19 13:50:05","Turkey"
"D:/Backup photos Lily 2023_04_29/Camera/IMG_20220619_135429.jpg",38.641376,34.8321169722222,"2022:06:19 13:54:29","Turkey"
"D:/Backup photos Lily 2023_04_29/Camera/IMG_20220619_135433.jpg",38.641381,34.8321129722222,"2022:06:19 13:54:34","Turkey"
"D:/Backup photos Lily 2023_04_29/Camera/IMG_20220619_135706.jpg",38.641497,34.8328079722222,"2022:06:19 13:57:07","Turkey"
"D:/Backup photos Lily 2023_04_29/Camera/IMG_20220619_135732.jpg",38.641424,34.8328709722222,"2022:06:19 13:57:33","Turkey"
"D:/Backup photos Lily 2023_04_29/Camera/IMG_20220619_135743.jpg",38.641424,34.832903,"2022:06:19 13:57:44","Turkey"
"D:/Backup photos Lily 2023_04_29/Camera/IMG_20220619_143015.jpg",38.644897,34.82784,"2022:06:19 14:30:16","Turkey"
"D:/Backup photos Lily 2023_04_29/Camera/IMG_20220619_143110.jpg",38.6448449722222,34.8278129722222,"2022:06:19 14:31:12","Turkey"
"D:/Backup photos Lily 2023_04_29/Camera/IMG_20220619_153801.jpg",38.641119,34.8179549722222,"2022:06:19 15:38:03","Turkey"
"D:/Backup photos Lily 2023_04_29/Camera/IMG_20220619_153821.jpg",38.6410539722222,34.8178819722222,"2022:06:19 15:38:22","Turkey"
"D:/Backup photos Lily 2023_04_29/Camera/IMG_20220619_153830.jpg",38.6410679722222,34.817906,"2022:06:19 15:38:31","Turkey"
"D:/Backup photos Lily 2023_04_29/Camera/IMG_20220619_153844.jpg",38.641029,34.817919,"2022:06:19 15:38:45","Turkey"
"D:/Backup photos Lily 2023_04_29/Camera/IMG_20220619_154210.jpg",38.641198,34.817939,"2022:06:19 15:42:11","Turkey"
"D:/Backup photos Lily 2023_04_29/Camera/IMG_20220619_154939.jpg",38.6406479722222,34.817889,"2022:06:19 15:49:40","Turkey"
"D:/Backup photos Lily 2023_04_29/Camera/IMG_20220619_155145.jpg",38.6401389722222,34.8172789722222,"2022:06:19 15:51:47","Turkey"
"D:/Backup photos Lily 2023_04_29/Camera/IMG_20220619_155202.jpg",38.6401409722222,34.8173239722222,"2022:06:19 15:52:03","Turkey"
"D:/Backup photos Lily 2023_04_29/Camera/IMG_20220619_155420.jpg",38.639673,34.8168519722222,"2022:06:19 15:54:21","Turkey"
"D:/Backup photos Lily 2023_04_29/Camera/IMG_20220619_161157.jpg",38.6296889722222,34.804555,"2022:06:19 16:11:58","Turkey"
"D:/Backup photos Lily 2023_04_29/Camera/IMG_20220619_161747.jpg",39.919724,32.813915,"2022:06:19 16:17:48","Turkey"
"D:/Backup photos Lily 2023_04_29/Camera/IMG_20220619_161803.jpg",39.919724,32.813915,"2022:06:19 16:18:03","Turkey"
"D:/Backup photos Lily 2023_04_29/Camera/IMG_20220619_161808.jpg",38.6295379722222,34.805239,"2022:06:19 16:18:09","Turkey"
"D:/Backup photos Lily 2023_04_29/Camera/IMG_20220619_162001.jpg",38.6295289722222,34.805233,"2022:06:19 16:20:02","Turkey"
"D:/Backup photos Lily 2023_04_29/Camera/IMG_20220619_162007.jpg",38.6295289722222,34.805233,"2022:06:19 16:20:08","Turkey"
"D:/Backup photos Lily 2023_04_29/Camera/IMG_20220619_162104.jpg",38.6275949722222,34.800141,"2022:06:19 16:21:05","Turkey"
"D:/Backup photos Lily 2023_04_29/Camera/IMG_20220619_162908.jpg",38.630406,34.8059009722222,"2022:06:19 16:29:10","Turkey"
"D:/Backup photos Lily 2023_04_29/Camera/IMG_20220619_163227.jpg",38.6303399722222,34.80584,"2022:06:19 16:32:28","Turkey"
"D:/Backup photos Lily 2023_04_29/Camera/IMG_20220619_163234.jpg",38.6303419722222,34.805827,"2022:06:19 16:32:35","Turkey"
"D:/Backup photos Lily 2023_04_29/Camera/IMG_20220619_164108.jpg",38.6305049722222,34.805415,"2022:06:19 16:41:10","Turkey"
"D:/Backup photos Lily 2023_04_29/Camera/IMG_20220619_164524.jpg",38.6305199722222,34.80536,"2022:06:19 16:45:26","Turkey"
"D:/Backup photos Lily 2023_04_29/Camera/IMG_20220619_164601.jpg",38.6305339722222,34.805393,"2022:06:19 16:46:02","Turkey"
"D:/Backup photos Lily 2023_04_29/Camera/IMG_20220619_164605.jpg",38.630535,34.8053949722222,"2022:06:19 16:46:07","Turkey"
"D:/Backup photos Lily 2023_04_29/Camera/IMG_20220619_164749.jpg",38.6305139722222,34.805317,"2022:06:19 16:47:51","Turkey"
"D:/Backup photos Lily 2023_04_29/Camera/IMG_20220619_183105.jpg",38.71981,34.848534,"2022:06:19 18:31:08","Turkey"
"D:/Backup photos Lily 2023_04_29/Camera/IMG_20220620_061501.jpg",38.6677899722222,34.8428839722222,"2022:06:20 06:15:02","Turkey"
"D:/Backup photos Lily 2023_04_29/Camera/IMG_20220622_135705.jpg",47.3706979722222,8.54791097222222,"2022:06:22 13:57:07","Switzerland"
"D:/Backup photos Lily 2023_04_29/Camera/IMG_20220622_140012.jpg",47.3706979722222,8.547912,"2022:06:22 14:00:14","Switzerland"
"D:/Backup photos Lily 2023_04_29/Camera/IMG_20220629_205718.jpg",40.425763,29.730478,"2022:06:10 15:43:21","Turkey"
"D:/Backup photos Lily 2023_04_29/Camera/IMG_20220629_210232.jpg",40.425763,29.730478,"2022:06:10 15:43:24","Turkey"
"D:/Backup photos Lily 2023_04_29/Camera/IMG_20220629_210618.jpg",38.283687,26.374689,"2022:06:11 10:03:49","Turkey"
"D:/Backup photos Lily 2023_04_29/Camera/IMG_20220629_211436.jpg",44.0320189722222,12.6210679722222,"2022:06:29 21:12:38","Italy"
"D:/Backup photos Lily 2023_04_29/Camera/IMG_20220629_211456.jpg",44.032029,12.621048,"2022:06:29 21:07:45","Italy"
"D:/Backup photos Lily 2023_04_29/Camera/IMG_20220630_180120.jpg",40.43007,29.7266219722222,"2022:06:10 16:25:59","Turkey"
"D:/Backup photos Lily 2023_04_29/Camera/IMG_20220630_180215.jpg",40.429751,29.72642,"2022:06:10 16:28:08","Turkey"
"D:/Backup photos Lily 2023_04_29/Camera/IMG_20220630_180423.jpg",40.429312,29.724197,"2022:06:10 16:03:12","Turkey"
"D:/Backup photos Lily 2023_04_29/Camera/IMG_20220630_180739.jpg",38.284742,26.3739139722222,"2022:06:11 11:04:25","Turkey"
"D:/Backup photos Lily 2023_04_29/Camera/IMG_20220630_184916.jpg",38.2849539722222,26.376732,"2022:06:11 12:06:46","Turkey"
"D:/Backup photos Lily 2023_04_29/Camera/IMG_20220630_185119.jpg",38.285052,26.377241,"2022:06:11 12:10:17","Turkey"
"D:/Backup photos Lily 2023_04_29/Camera/IMG_20220630_185257.jpg",38.2850749722222,26.3775019722222,"2022:06:11 12:12:01","Turkey"
"D:/Backup photos Lily 2023_04_29/Camera/IMG_20220630_185607.jpg",38.2851039722222,26.377658,"2022:06:11 12:12:51","Turkey"
"D:/Backup photos Lily 2023_04_29/Camera/IMG_20220701_112508.jpg",43.936359,12.446941,"2022:07:01 11:25:09","San Marino"
"D:/Backup photos Lily 2023_04_29/Camera/IMG_20220701_141428.jpg",36.1996019722222,29.641752,"2022:06:15 17:45:50","Turkey"
"D:/Backup photos Lily 2023_04_29/Camera/IMG_20220701_141721.jpg",36.883921,30.707031,"2022:06:16 11:19:17","Turkey"
"D:/Backup photos Lily 2023_04_29/Camera/IMG_20220701_142742.jpg",36.888359,30.6830759722222,"2022:06:16 14:42:15","Switzerland"
"D:/Backup photos Lily 2023_04_29/Camera/IMG_20220701_144326.jpg",44.062831,12.563696,"2022:06:30 20:21:53","Italy"
"D:/Backup photos Lily 2023_04_29/Camera/IMG_20220701_144344.jpg",44.063015,12.5637889722222,"2022:06:30 20:21:24","Italy"
"D:/Backup photos Lily 2023_04_29/Camera/IMG_20220701_151647.jpg",38.64003,34.8171979722222,"2022:06:19 15:52:32","Turkey"
"D:/Backup photos Lily 2023_04_29/Camera/IMG_20220701_153210.jpg",38.7657179722222,35.422657,"2022:06:20 07:03:44","Turkey"
"D:/Backup photos Lily 2023_04_29/Camera/IMG_20220701_173450.jpg",NA,NA,"2022:07:01 17:34:51",NA
"D:/Backup photos Lily 2023_04_29/Camera/IMG_20220701_173925.jpg",NA,NA,"2022:07:01 17:39:26",NA
"D:/Backup photos Lily 2023_04_29/Camera/IMG_20220701_194225.jpg",NA,NA,"2022:07:01 17:28:22",NA
"D:/Backup photos Lily 2023_04_29/Camera/IMG_20220701_194356.jpg",NA,NA,"2022:07:01 11:49:29",NA
"D:/Backup photos Lily 2023_04_29/Camera/IMG_20220701_194437.jpg",43.935948,12.4479089722222,"2022:07:01 11:49:40","San Marino"
"D:/Backup photos Lily 2023_04_29/Camera/IMG_20220701_194600.jpg",NA,NA,"2022:07:01 17:28:39",NA
"D:/Backup photos Lily 2023_04_29/Camera/IMG_20220701_224123.jpg",NA,NA,"2022:07:01 17:32:33",NA
"D:/Backup photos Lily 2023_04_29/Camera/IMG_20220701_224251.jpg",NA,NA,"2022:07:01 18:27:15",NA
"D:/Backup photos Lily 2023_04_29/Camera/IMG_20220701_224346.jpg",NA,NA,"2022:07:01 18:23:01",NA
"D:/Backup photos Lily 2023_04_29/Camera/IMG_20220701_224641.jpg",NA,NA,"2022:07:01 17:35:56",NA
"D:/Backup photos Lily 2023_04_29/Camera/IMG_20220701_224855.jpg",NA,NA,"2022:07:01 17:39:15",NA
"D:/Backup photos Lily 2023_04_29/Camera/IMG_20220702_100822.jpg",45.4404669722222,12.3240599722222,"2022:07:02 10:08:24","Italy"
"D:/Backup photos Lily 2023_04_29/Camera/IMG_20220702_104016.jpg",45.438397,12.336251,"2022:07:02 10:40:17","Italy"
"D:/Backup photos Lily 2023_04_29/Camera/IMG_20220702_104601.jpg",45.438068,12.336024,"2022:07:02 10:46:02","Italy"
"D:/Backup photos Lily 2023_04_29/Camera/IMG_20220702_104857.jpg",45.4379009722222,12.3357919722222,"2022:07:02 10:48:58","Italy"
"D:/Backup photos Lily 2023_04_29/Camera/IMG_20220702_105028.jpg",45.4375959722222,12.336906,"2022:07:02 10:50:29","Italy"
"D:/Backup photos Lily 2023_04_29/Camera/IMG_20220702_105222.jpg",45.437621,12.337846,"2022:07:02 10:52:24","Italy"
"D:/Backup photos Lily 2023_04_29/Camera/IMG_20220702_105732.jpg",45.4362789722222,12.339225,"2022:07:02 10:57:33","Italy"
"D:/Backup photos Lily 2023_04_29/Camera/IMG_20220702_110908.jpg",45.433689,12.340956,"2022:07:02 11:09:09","Italy"
"D:/Backup photos Lily 2023_04_29/Camera/IMG_20220702_111229.jpg",45.433663,12.3397079722222,"2022:07:02 11:12:30","Italy"
"D:/Backup photos Lily 2023_04_29/Camera/IMG_20220702_111656.jpg",45.4340609722222,12.340885,"2022:07:02 11:16:57","Italy"
"D:/Backup photos Lily 2023_04_29/Camera/IMG_20220702_113222.jpg",NA,NA,"2022:07:02 11:32:23",NA
"D:/Backup photos Lily 2023_04_29/Camera/IMG_20220702_113636.jpg",NA,NA,"2022:07:02 11:36:37",NA
"D:/Backup photos Lily 2023_04_29/Camera/IMG_20220702_114004.jpg",45.4344859722222,12.3401099722222,"2022:07:02 11:40:06","Italy"
"D:/Backup photos Lily 2023_04_29/Camera/IMG_20220702_114046.jpg",45.434452,12.340108,"2022:07:02 11:40:47","Italy"
"D:/Backup photos Lily 2023_04_29/Camera/IMG_20220702_114059.jpg",45.4344499722222,12.3401019722222,"2022:07:02 11:41:00","Italy"
"D:/Backup photos Lily 2023_04_29/Camera/IMG_20220702_114244.jpg",45.4344839722222,12.3401289722222,"2022:07:02 11:42:46","Italy"
"D:/Backup photos Lily 2023_04_29/Camera/IMG_20220702_114255.jpg",45.4344469722222,12.340116,"2022:07:02 11:42:56","Italy"
"D:/Backup photos Lily 2023_04_29/Camera/IMG_20220702_115025.jpg",45.4343599722222,12.3400639722222,"2022:07:02 11:50:27","Italy"
"D:/Backup photos Lily 2023_04_29/Camera/IMG_20220702_115232.jpg",45.434451,12.340818,"2022:07:02 11:52:33","Italy"
"D:/Backup photos Lily 2023_04_29/Camera/IMG_20220702_115243.jpg",45.434482,12.34084,"2022:07:02 11:52:44","Italy"
"D:/Backup photos Lily 2023_04_29/Camera/IMG_20220702_115302.jpg",45.4344999722222,12.340823,"2022:07:02 11:53:03","Italy"
"D:/Backup photos Lily 2023_04_29/Camera/IMG_20220702_115316.jpg",45.4345199722222,12.340823,"2022:07:02 11:53:17","Italy"
"D:/Backup photos Lily 2023_04_29/Camera/IMG_20220702_115435.jpg",45.4343239722222,12.3403399722222,"2022:07:02 11:54:36","Italy"
"D:/Backup photos Lily 2023_04_29/Camera/IMG_20220702_115513.jpg",45.4343399722222,12.340659,"2022:07:02 11:55:14","Italy"
"D:/Backup photos Lily 2023_04_29/Camera/IMG_20220702_122103.jpg",NA,NA,"2022:07:02 12:21:04",NA
"D:/Backup photos Lily 2023_04_29/Camera/IMG_20220702_122306.jpg",NA,NA,"2022:07:02 12:23:08",NA
"D:/Backup photos Lily 2023_04_29/Camera/IMG_20220702_122313.jpg",NA,NA,"2022:07:02 12:23:14",NA
"D:/Backup photos Lily 2023_04_29/Camera/IMG_20220702_122542.jpg",45.4336059722222,12.3400479722222,"2022:07:02 12:25:43","Italy"
"D:/Backup photos Lily 2023_04_29/Camera/IMG_20220702_123034.jpg",45.4341969722222,12.340156,"2022:07:02 12:30:36","Italy"
"D:/Backup photos Lily 2023_04_29/Camera/IMG_20220702_133419.jpg",NA,NA,"2022:07:02 13:34:20",NA
"D:/Backup photos Lily 2023_04_29/Camera/IMG_20220702_133428.jpg",NA,NA,"2022:07:02 13:34:29",NA
"D:/Backup photos Lily 2023_04_29/Camera/IMG_20220702_133449.jpg",NA,NA,"2022:07:02 13:34:50",NA
"D:/Backup photos Lily 2023_04_29/Camera/IMG_20220702_133824.jpg",NA,NA,"2022:07:02 13:38:25",NA
"D:/Backup photos Lily 2023_04_29/Camera/IMG_20220702_133926.jpg",NA,NA,"2022:07:02 13:39:28",NA
"D:/Backup photos Lily 2023_04_29/Camera/IMG_20220702_133934.jpg",NA,NA,"2022:07:02 13:39:35",NA
"D:/Backup photos Lily 2023_04_29/Camera/IMG_20220702_134737.jpg",NA,NA,"2022:07:02 13:47:39",NA
"D:/Backup photos Lily 2023_04_29/Camera/IMG_20220702_135129.jpg",45.4344389722222,12.3391239722222,"2022:07:02 13:51:31","Italy"
"D:/Backup photos Lily 2023_04_29/Camera/IMG_20220702_135149.jpg",45.4344359722222,12.33905,"2022:07:02 13:51:50","Italy"
"D:/Backup photos Lily 2023_04_29/Camera/IMG_20220702_135244.jpg",45.434438,12.3390909722222,"2022:07:02 13:52:45","Italy"
"D:/Backup photos Lily 2023_04_29/Camera/IMG_20220702_135637.jpg",45.434691,12.3391409722222,"2022:07:02 13:56:38","Italy"
"D:/Backup photos Lily 2023_04_29/Camera/IMG_20220702_135648.jpg",45.434685,12.339169,"2022:07:02 13:56:49","Italy"
"D:/Backup photos Lily 2023_04_29/Camera/IMG_20220702_135727.jpg",45.4347139722222,12.3392879722222,"2022:07:02 13:57:28","Italy"
"D:/Backup photos Lily 2023_04_29/Camera/IMG_20220702_140038.jpg",45.434375,12.3395139722222,"2022:07:02 14:00:40","Italy"
"D:/Backup photos Lily 2023_04_29/Camera/IMG_20220702_140110.jpg",45.4342979722222,12.33948,"2022:07:02 14:01:11","Italy"
"D:/Backup photos Lily 2023_04_29/Camera/IMG_20220702_140129.jpg",45.434294,12.339486,"2022:07:02 14:01:31","Italy"
"D:/Backup photos Lily 2023_04_29/Camera/IMG_20220702_140610.jpg",NA,NA,"2022:07:02 14:06:11",NA
"D:/Backup photos Lily 2023_04_29/Camera/IMG_20220702_140703.jpg",45.434558,12.338781,"2022:07:02 14:07:04","Italy"
"D:/Backup photos Lily 2023_04_29/Camera/IMG_20220702_140722.jpg",45.43464,12.338542,"2022:07:02 14:07:22","Italy"
"D:/Backup photos Lily 2023_04_29/Camera/IMG_20220702_152859.jpg",45.433903,12.3374919722222,"2022:07:02 15:29:03","Italy"
"D:/Backup photos Lily 2023_04_29/Camera/IMG_20220702_163345.jpg",45.432962,12.337196,"2022:07:02 16:33:46","Italy"
"D:/Backup photos Lily 2023_04_29/Camera/IMG_20220702_165342.jpg",45.436802,12.334243,"2022:07:02 16:53:44","Italy"
"D:/Backup photos Lily 2023_04_29/Camera/IMG_20220702_165412.jpg",45.4367749722222,12.334187,"2022:07:02 16:54:13","Italy"
"D:/Backup photos Lily 2023_04_29/Camera/IMG_20220702_165434.jpg",45.436691,12.334227,"2022:07:02 16:54:35","Italy"
"D:/Backup photos Lily 2023_04_29/Camera/IMG_20220702_165944.jpg",45.4351759722222,12.333816,"2022:07:02 16:59:47","Italy"
"D:/Backup photos Lily 2023_04_29/Camera/IMG_20220702_170004.jpg",45.435132,12.333854,"2022:07:02 17:00:05","Italy"
"D:/Backup photos Lily 2023_04_29/Camera/IMG_20220702_170253.jpg",45.434176,12.3323739722222,"2022:07:02 17:02:54","Italy"
"D:/Backup photos Lily 2023_04_29/Camera/IMG_20220702_170352.jpg",45.4340279722222,12.331616,"2022:07:02 17:03:55","Italy"
"D:/Backup photos Lily 2023_04_29/Camera/IMG_20220702_170405.jpg",45.434114,12.3314869722222,"2022:07:02 17:04:07","Italy"
"D:/Backup photos Lily 2023_04_29/Camera/IMG_20220702_170546.jpg",45.434071,12.3314059722222,"2022:07:02 17:05:47","Italy"
"D:/Backup photos Lily 2023_04_29/Camera/IMG_20220702_170556.jpg",45.434164,12.3313749722222,"2022:07:02 17:05:57","Italy"
"D:/Backup photos Lily 2023_04_29/Camera/IMG_20220702_170644.jpg",45.4342169722222,12.3313769722222,"2022:07:02 17:06:45","Italy"
"D:/Backup photos Lily 2023_04_29/Camera/IMG_20220702_171244.jpg",45.4321389722222,12.329617,"2022:07:02 17:12:46","Italy"
"D:/Backup photos Lily 2023_04_29/Camera/IMG_20220702_171501.jpg",45.431516,12.328874,"2022:07:02 17:15:02","Italy"
"D:/Backup photos Lily 2023_04_29/Camera/IMG_20220702_172830.jpg",45.428485,12.3241029722222,"2022:07:02 17:28:32","Switzerland"
"D:/Backup photos Lily 2023_04_29/Camera/IMG_20220702_172921.jpg",45.4322289722222,12.325352,"2022:07:02 17:29:22","Italy"
"D:/Backup photos Lily 2023_04_29/Camera/IMG_20220702_173106.jpg",45.4322289722222,12.325352,"2022:07:02 17:31:08","Italy"
"D:/Backup photos Lily 2023_04_29/Camera/IMG_20220702_173412.jpg",NA,NA,"2022:07:02 17:34:13",NA
"D:/Backup photos Lily 2023_04_29/Camera/IMG_20220702_173458.jpg",45.431173,12.326824,"2022:07:02 17:34:59","Italy"
"D:/Backup photos Lily 2023_04_29/Camera/IMG_20220702_173639.jpg",NA,NA,"2022:07:02 17:36:40",NA
"D:/Backup photos Lily 2023_04_29/Camera/IMG_20220702_174153.jpg",45.4330059722222,12.329173,"2022:07:02 17:41:54","Italy"
"D:/Backup photos Lily 2023_04_29/Camera/IMG_20220702_174415.jpg",45.4276389722222,12.331853,"2022:07:02 17:44:16","Switzerland"
"D:/Backup photos Lily 2023_04_29/Camera/IMG_20220702_174426.jpg",45.4335349722222,12.329791,"2022:07:02 17:44:27","Italy"
"D:/Backup photos Lily 2023_04_29/Camera/IMG_20220702_175715.jpg",45.43088,12.3278259722222,"2022:07:02 17:57:16","Italy"
"D:/Backup photos Lily 2023_04_29/Camera/IMG_20220702_175952.jpg",45.4306669722222,12.3282509722222,"2022:07:02 17:59:53","Italy"
"D:/Backup photos Lily 2023_04_29/Camera/IMG_20220702_182416.jpg",45.43146,12.326835,"2022:07:02 18:24:18","Italy"
"D:/Backup photos Lily 2023_04_29/Camera/IMG_20220702_182737.jpg",45.4318269722222,12.3261409722222,"2022:07:02 18:27:38","Italy"
"D:/Backup photos Lily 2023_04_29/Camera/IMG_20220702_185310.jpg",45.4331969722222,12.325222,"2022:07:02 18:53:12","Italy"
"D:/Backup photos Lily 2023_04_29/Camera/IMG_20220702_185603.jpg",45.4333609722222,12.3261099722222,"2022:07:02 18:56:04","Italy"
"D:/Backup photos Lily 2023_04_29/Camera/IMG_20220702_190322.jpg",45.435665,12.3262809722222,"2022:07:02 19:03:24","Italy"
"D:/Backup photos Lily 2023_04_29/Camera/IMG_20220702_190354.jpg",45.435755,12.326323,"2022:07:02 19:03:55","Italy"
"D:/Backup photos Lily 2023_04_29/Camera/IMG_20220702_191612.jpg",45.4376729722222,12.3271589722222,"2022:07:02 19:16:13","Italy"
"D:/Backup photos Lily 2023_04_29/Camera/IMG_20220702_191902.jpg",45.438358,12.327968,"2022:07:02 19:19:04","Italy"
"D:/Backup photos Lily 2023_04_29/Camera/IMG_20220702_193040.jpg",45.4415109722222,12.3310639722222,"2022:07:02 19:30:42","Italy"
"D:/Backup photos Lily 2023_04_29/Camera/IMG_20220702_195309.jpg",45.4397149722222,12.324825,"2022:07:02 19:53:10","Italy"
"D:/Backup photos Lily 2023_04_29/Camera/IMG_20220702_200013.jpg",45.440347,12.3218969722222,"2022:07:02 20:00:15","Italy"
"D:/Backup photos Lily 2023_04_29/Camera/IMG_20220702_200300.jpg",45.4391299722222,12.321011,"2022:07:02 20:03:01","Italy"
"D:/Backup photos Lily 2023_04_29/Camera/IMG_20220702_200624.jpg",45.4385419722222,12.319516,"2022:07:02 20:06:27","Italy"
"D:/Backup photos Lily 2023_04_29/Camera/IMG_20220703_104955.jpg",45.4066839722222,11.8772889722222,"2022:07:03 10:49:57","Italy"
"D:/Backup photos Lily 2023_04_29/Camera/IMG_20220703_144114.jpg",45.4448939722222,11.000184,"2022:07:03 14:41:15","Italy"
"D:/Backup photos Lily 2023_04_29/Camera/IMG_20220703_144120.jpg",45.445179,11.000073,"2022:07:03 14:41:21","Italy"
"D:/Backup photos Lily 2023_04_29/Camera/IMG_20220703_144334.jpg",45.4455269722222,11.0005819722222,"2022:07:03 14:43:35","Italy"
"D:/Backup photos Lily 2023_04_29/Camera/IMG_20220703_144356.jpg",45.445441,11.0004469722222,"2022:07:03 14:43:58","Italy"
"D:/Backup photos Lily 2023_04_29/Camera/IMG_20220703_144405.jpg",45.445413,11.000412,"2022:07:03 14:44:06","Italy"
"D:/Backup photos Lily 2023_04_29/Camera/IMG_20220703_144422.jpg",45.4454179722222,11.000434,"2022:07:03 14:44:23","Italy"
"D:/Backup photos Lily 2023_04_29/Camera/IMG_20220703_144632.jpg",45.4453829722222,11.000275,"2022:07:03 14:46:33","Italy"
"D:/Backup photos Lily 2023_04_29/Camera/IMG_20220703_144736.jpg",45.4453049722222,11.0000339722222,"2022:07:03 14:47:38","Italy"
"D:/Backup photos Lily 2023_04_29/Camera/IMG_20220703_144821.jpg",45.445295,11.000018,"2022:07:03 14:48:22","Italy"
"D:/Backup photos Lily 2023_04_29/Camera/IMG_20220703_144908.jpg",45.4452909722222,11.000007,"2022:07:03 14:49:10","Italy"
"D:/Backup photos Lily 2023_04_29/Camera/IMG_20220703_144927.jpg",45.445286,11.000007,"2022:07:03 14:49:28","Italy"
"D:/Backup photos Lily 2023_04_29/Camera/IMG_20220703_203847.jpg",38.2847689722222,26.373671,"2022:06:11 11:05:05","Turkey"
"D:/Backup photos Lily 2023_04_29/Camera/IMG_20220703_203945.jpg",38.2847799722222,26.3735639722222,"2022:06:11 11:05:32","Turkey"
"D:/Backup photos Lily 2023_04_29/Camera/IMG_20220703_204310.jpg",38.2849649722222,26.376494,"2022:06:11 12:34:51","Turkey"
"D:/Backup photos Lily 2023_04_29/Camera/IMG_20220703_204551.jpg",38.283217,26.374292,"2022:06:11 13:02:21","Turkey"
"D:/Backup photos Lily 2023_04_29/Camera/IMG_20220703_204701.jpg",38.285716,26.3720309722222,"2022:06:11 11:10:05","Turkey"
